mode,file,topic,assigned_label,diversity,coherence,total_samples,label_counts,Politics,Activism,Nature,Disaster,Renewable,Fossil,Lifestyle,Nuclear,Electricity,Waste,Agriculture,Weather,Transportation,Technology,Privacy,Construction,Infrastructure,Job Opportunities,Air Quality,Environment,Economics,N/A,No category,Not climate-related,Other,Inappropriate,This text does not fit any of the provided categories. The category name is: Lifestyle.,Uncategorized,Arts,Literature,No specific category fits the provided text.,Not classified,Shopping,Water,New Category,Economy,Economic,Public Realm,Climate,Education,Energy,Space,Air Pollution,Event,Pollution,Legislation,ClimateAction,Climate Action,Biodiversity,Climate Resilience,Climate Crisis,- Politics,No category.,- Nature,None,- Technology,Housing,Science,Climate Science,Research,Business,Art,- Electricity,SustainableInvesting,ClimateCrisis,SeismicActivity,Data,Climate Change,Career,This text does not fit any of the provided categories.,No relevant category.,Climate Denial,Jobs,Sustainability,No category applies.,- Waste,- Lifestyle,- Health,Climate Disinformation,Wildlife,EndangeredSpecies,- Activism,Climate Aid,Adaptation,ClimateScience,HealthRisks,Food,Immigration
multi_label,topic_0044.json,44,Politics,6,0.588,20,"{'Politics': 20, 'Activism': 7, 'Climate': 2, 'Nature': 1, 'Research': 3, 'Science': 1}",20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_0045.json,45,Renewable,9,0.5,20,"{'Renewable': 20, 'Electricity': 8, 'Politics': 1, 'Fossil': 2, 'Energy': 4, 'Construction': 2, 'Disaster': 1, 'Nature': 1, 'Education': 1}",1,0,1,1,20,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_0046.json,46,Renewable,10,0.378,20,"{'Politics': 4, 'Renewable': 14, 'Electricity': 2, 'Construction': 1, 'Activism': 8, 'Transportation': 1, 'Nature': 2, 'Waste': 2, 'Business': 1, 'Lifestyle': 2}",4,8,2,0,14,0,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_0047.json,47,Nature,9,0.448,20,"{'Renewable': 1, 'Transportation': 1, 'Nature': 13, 'Art': 1, 'Waste': 3, 'Construction': 1, 'Weather': 2, 'Lifestyle': 6, '- Electricity': 1}",0,0,13,0,1,0,6,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_0048.json,48,Politics,7,0.613,20,"{'Disaster': 2, 'Politics': 19, 'Fossil': 1, 'Climate': 2, 'Activism': 5, 'Waste': 1, 'Nature': 1}",19,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1000.json,1000,Renewable,8,0.405,20,"{'Renewable': 17, 'Politics': 9, 'Weather': 1, 'Electricity': 5, 'Fossil': 6, 'Waste': 1, 'Transportation': 2, 'Construction': 1}",9,0,0,0,17,6,0,0,5,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1001.json,1001,Politics,10,0.39,20,"{'Activism': 9, 'Politics': 16, 'Nature': 2, 'Disaster': 3, 'Fossil': 4, 'Renewable': 3, 'ClimateAction': 1, 'SustainableInvesting': 1, 'Lifestyle': 1, 'Weather': 1}",16,9,2,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1002.json,1002,Weather,13,0.412,20,"{'Weather': 14, 'Disaster': 6, 'ClimateCrisis': 1, 'SeismicActivity': 1, 'Fossil': 1, 'Politics': 2, 'Renewable': 3, 'Electricity': 1, 'Agriculture': 1, 'Technology': 1, 'Data': 1, 'Climate Change': 1, 'Nature': 1}",2,0,1,6,3,1,0,0,1,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1003.json,1003,Activism,10,0.375,20,"{'Renewable': 4, 'Education': 1, 'Activism': 15, 'Fossil': 1, 'Lifestyle': 3, 'Career': 1, 'Politics': 11, 'Nature': 2, 'Transportation': 1, 'Agriculture': 1}",11,15,2,0,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1004.json,1004,Politics,11,0.436,20,"{'Politics': 17, 'Climate Action': 1, 'Waste': 8, 'Activism': 3, 'Disaster': 2, 'Fossil': 3, 'Pollution': 1, 'Lifestyle': 1, 'Water': 1, 'Nature': 1, 'Environment': 1}",17,3,1,2,0,3,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1005.json,1005,Politics,9,0.432,20,"{'Politics': 16, 'Renewable': 8, 'Waste': 1, 'Activism': 3, 'Agriculture': 3, 'Nature': 2, 'Fossil': 2, 'Lifestyle': 1, 'Transportation': 1}",16,3,2,0,8,2,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1006.json,1006,Politics,6,0.459,20,"{'Activism': 2, 'Fossil': 8, 'Politics': 17, 'Renewable': 8, 'Transportation': 1, 'Weather': 1}",17,2,0,0,8,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1007.json,1007,Politics,9,0.421,20,"{'Politics': 16, 'Fossil': 1, 'Activism': 10, 'Nature': 3, 'Environment': 1, 'Waste': 4, 'Weather': 1, 'Lifestyle': 1, 'Renewable': 1}",16,10,3,0,1,1,1,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1008.json,1008,Politics,10,0.381,20,"{'Politics': 16, 'Environment': 1, 'Activism': 7, 'Renewable': 6, 'Electricity': 7, 'Climate': 1, 'Fossil': 1, 'Construction': 1, 'Transportation': 1, 'Disaster': 1}",16,7,0,1,6,1,0,0,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1009.json,1009,Politics,10,0.462,20,"{'Politics': 18, 'Waste': 1, 'Disaster': 1, 'Renewable': 8, 'Activism': 2, 'Construction': 2, 'Electricity': 4, 'Weather': 1, 'Business': 1, 'Transportation': 1}",18,2,0,1,8,0,0,0,4,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1010.json,1010,Lifestyle,13,0.2,20,"{'Disaster': 3, 'Lifestyle': 8, 'Politics': 5, 'Fossil': 2, 'Weather': 7, 'Transportation': 3, 'No category.': 1, 'Waste': 5, 'Renewable': 2, 'Environment': 1, 'Nature': 1, 'Pollution': 1, 'Construction': 1}",5,0,1,3,2,2,8,0,0,5,0,7,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1011.json,1011,Nature,10,0.4,20,"{'Nature': 10, 'This text does not fit any of the provided categories.': 1, 'Lifestyle': 3, 'Activism': 3, 'Renewable': 3, 'No relevant category.': 1, 'N/A': 1, '- Nature': 1, 'No category.': 1, 'Technology': 1}",0,3,10,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1012.json,1012,Politics,12,0.275,20,"{'Politics': 11, 'Activism': 7, 'Nature': 5, 'Agriculture': 6, 'Renewable': 3, 'Lifestyle': 1, 'Weather': 1, 'Environment': 2, 'Disaster': 1, 'Waste': 1, 'Fossil': 1, 'Climate': 1}",11,7,5,1,3,1,1,0,0,1,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1013.json,1013,Politics,11,0.27,20,"{'Renewable': 8, 'Lifestyle': 4, 'Politics': 10, 'Fossil': 3, 'Weather': 2, 'Economy': 1, 'Nature': 2, 'None': 1, 'Activism': 4, 'Electricity': 1, 'Waste': 1}",10,4,2,0,8,3,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1014.json,1014,Politics,12,0.462,20,"{'Politics': 18, 'Climate': 3, 'Fossil': 4, 'Nature': 4, 'Activism': 2, 'Climate Denial': 1, 'Renewable': 2, 'Transportation': 1, 'Electricity': 1, 'Weather': 1, 'Agriculture': 1, 'Disaster': 1}",18,2,4,1,2,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1015.json,1015,Nature,11,0.256,20,"{'Nature': 10, 'Agriculture': 2, 'Waste': 6, 'Activism': 9, 'Transportation': 1, 'Renewable': 3, 'Weather': 2, 'Disaster': 1, 'Politics': 3, 'Lifestyle': 1, 'Electricity': 1}",3,9,10,1,3,0,1,0,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1016.json,1016,Renewable,8,0.378,20,"{'Politics': 12, 'Renewable': 17, 'Fossil': 2, 'Transportation': 9, 'Agriculture': 1, 'Waste': 1, 'Electricity': 2, 'Jobs': 1}",12,0,0,0,17,2,0,0,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1017.json,1017,Renewable,8,0.35,20,"{'Politics': 7, 'Activism': 5, 'Agriculture': 4, 'Renewable': 14, 'Fossil': 4, 'Electricity': 3, 'Nature': 1, 'Disaster': 2}",7,5,1,2,14,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1018.json,1018,Nature,10,0.385,20,"{'Renewable': 2, 'Nature': 15, 'Agriculture': 9, 'Activism': 2, 'Lifestyle': 1, 'Waste': 2, 'Disaster': 1, 'Politics': 3, 'Weather': 3, 'Sustainability': 1}",3,2,15,1,2,0,1,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1019.json,1019,Waste,10,0.448,20,"{'Waste': 13, 'Nature': 2, 'N/A': 1, 'Renewable': 2, 'Lifestyle': 6, 'No category applies.': 1, 'Technology': 1, 'Electricity': 1, 'Agriculture': 1, '- Waste': 1}",0,0,2,0,2,0,6,0,1,13,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1020.json,1020,Fossil,9,0.4,20,"{'Agriculture': 1, 'Waste': 2, 'Politics': 11, 'Fossil': 16, 'Renewable': 3, 'Electricity': 1, 'Activism': 4, 'Disaster': 1, 'Environment': 1}",11,4,0,1,3,16,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1021.json,1021,Politics,11,0.425,20,"{'Politics': 17, 'Weather': 4, 'Activism': 4, 'Disaster': 6, 'Water': 1, 'Waste': 2, 'Fossil': 2, 'Transportation': 1, 'Agriculture': 1, 'Climate': 1, 'Environment': 1}",17,4,0,6,0,2,0,0,0,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1022.json,1022,Construction,9,0.25,20,"{'Construction': 9, 'Nature': 5, 'Renewable': 5, 'Waste': 6, 'Lifestyle': 7, '- Lifestyle': 1, 'N/A': 1, 'Fossil': 1, 'Politics': 1}",1,0,5,0,5,1,7,0,0,6,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1023.json,1023,Politics,12,0.412,20,"{'Politics': 14, 'Weather': 1, 'Fossil': 2, 'Activism': 5, '- Health': 1, 'Air Quality': 1, 'Renewable': 4, 'Disaster': 2, 'Agriculture': 1, 'Waste': 1, 'Transportation': 1, 'Nature': 1}",14,5,1,2,4,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1024.json,1024,Renewable,10,0.2,20,"{'Lifestyle': 7, 'Weather': 3, 'Electricity': 5, 'Construction': 5, 'Renewable': 8, 'Transportation': 1, 'Waste': 7, 'Politics': 1, 'Activism': 2, 'Fossil': 1}",1,2,0,0,8,1,7,0,5,7,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1025.json,1025,Renewable,12,0.244,20,"{'Politics': 5, 'Waste': 4, 'Renewable': 10, 'Fossil': 6, 'Electricity': 6, 'Disaster': 1, 'Lifestyle': 1, 'Weather': 1, 'Activism': 1, 'Nature': 1, 'Transportation': 4, 'Environment': 1}",5,1,1,1,10,6,1,0,6,4,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1026.json,1026,Fossil,6,0.268,20,"{'Politics': 6, 'Environment': 1, 'Waste': 9, 'Fossil': 11, 'Renewable': 8, 'Activism': 6}",6,6,0,0,8,11,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1027.json,1027,Transportation,9,0.447,20,"{'Transportation': 17, 'Waste': 3, 'Lifestyle': 6, 'Politics': 2, 'Fossil': 2, 'Renewable': 5, 'Electricity': 1, 'Construction': 1, 'Weather': 1}",2,0,0,0,5,2,6,0,1,3,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1028.json,1028,Weather,5,0.645,20,"{'Weather': 20, 'Nature': 2, 'Disaster': 4, 'Waste': 4, 'Lifestyle': 1}",0,0,2,4,0,0,1,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1029.json,1029,Nature,14,0.243,20,"{'Waste': 1, 'Agriculture': 7, 'Climate Disinformation': 1, 'Nature': 9, 'Climate Action': 2, 'Weather': 3, 'Fossil': 2, 'Lifestyle': 4, 'Climate Change': 2, 'Wildlife': 1, 'Disaster': 1, 'Politics': 2, 'Activism': 1, 'Electricity': 1}",2,1,9,1,0,2,4,0,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
multi_label,topic_1030.json,1030,Waste,12,0.297,20,"{'Disaster': 4, 'Politics': 3, 'Waste': 11, 'Activism': 2, 'Nature': 5, 'Climate': 1, 'EndangeredSpecies': 1, 'Lifestyle': 5, 'Fossil': 1, 'Weather': 2, 'Pollution': 1, 'Agriculture': 1}",3,2,5,4,0,1,5,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
multi_label,topic_1031.json,1031,Lifestyle,7,0.342,20,"{'Nature': 8, 'Weather': 11, 'Lifestyle': 13, 'Waste': 2, 'Disaster': 2, 'Agriculture': 1, 'Politics': 1}",1,0,8,2,0,0,13,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1032.json,1032,Agriculture,7,0.381,20,"{'Agriculture': 16, 'Nature': 14, 'Activism': 4, 'Renewable': 2, 'Disaster': 3, 'Politics': 1, 'Waste': 2}",1,4,14,3,2,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1033.json,1033,Renewable,8,0.325,20,"{'Renewable': 13, 'Waste': 8, 'Fossil': 2, 'Agriculture': 6, 'Politics': 4, 'Nature': 2, 'Transportation': 3, 'Activism': 2}",4,2,2,0,13,2,0,0,0,8,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1034.json,1034,Politics,9,0.179,20,"{'Politics': 7, 'Environment': 1, 'Fossil': 2, 'Renewable': 6, 'Lifestyle': 3, 'Agriculture': 6, 'Waste': 6, 'Activism': 4, 'Nature': 4}",7,4,4,0,6,2,3,0,0,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1035.json,1035,Activism,8,0.353,20,"{'- Activism': 1, 'Lifestyle': 7, 'Activism': 12, 'Politics': 9, 'Fossil': 1, 'Nature': 2, 'Disaster': 1, 'Weather': 1}",9,12,2,1,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
multi_label,topic_1036.json,1036,Politics,13,0.333,20,"{'Renewable': 6, 'Fossil': 2, 'Politics': 13, 'Agriculture': 3, 'Activism': 1, 'Disaster': 3, 'Waste': 1, 'Electricity': 2, 'Climate Aid': 1, 'Adaptation': 1, 'Nature': 4, 'Transportation': 1, 'Weather': 1}",13,1,4,3,6,2,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
multi_label,topic_1037.json,1037,Politics,7,0.621,20,"{'Renewable': 1, 'Politics': 18, 'Fossil': 1, 'Activism': 5, 'Disaster': 1, 'Nature': 1, 'Construction': 2}",18,5,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1038.json,1038,Lifestyle,7,0.278,20,"{'Lifestyle': 10, 'Nature': 7, 'Disaster': 1, 'Activism': 7, 'Politics': 9, 'Climate': 1, 'Weather': 1}",9,7,7,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi_label,topic_1039.json,1039,Nature,10,0.343,20,"{'Activism': 7, 'Lifestyle': 5, 'Politics': 3, 'Nature': 12, 'Disaster': 2, 'Waste': 2, 'Art': 1, 'Climate': 1, 'Renewable': 1, 'Weather': 1}",3,7,12,2,1,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
